"","35","80","70","65","45","20","55","1","19","3","60"
"35",0.289473684210526,0.138157894736842,0.0789473684210526,0.0197368421052632,0.0723684210526316,0,0,0.0197368421052632,0,0.0197368421052632,0
"80",0,0.309210526315789,0.0263157894736842,0.105263157894737,0.0328947368421053,0,0.0526315789473684,0.0197368421052632,0,0.0263157894736842,0
"70",0,0,0.177631578947368,0,0.0789473684210526,0,0,0,0,0,0
"65",0,0,0,0.335526315789474,0,0,0.0394736842105263,0,0,0,0
"45",0,0,0,0,0.151315789473684,0,0,0,0,0,0
"20",0,0,0,0,0,0.0394736842105263,0,0,0,0,0
"55",0,0,0,0,0,0,0.0855263157894737,0,0,0.0197368421052632,0
"1",0,0,0,0,0,0,0,0.0328947368421053,0,0.0328947368421053,0
"19",0,0,0,0,0,0,0,0,0,0,0
"3",0,0,0,0,0,0,0,0,0,0.0723684210526316,0
"60",0,0,0,0,0,0,0,0,0,0,0.118421052631579
